index,accuracy,inference_time,category_name,score,model,device
1,1.0,0.06260514259338379,sea snake,0.9254387617111206,ViT L 16,cuda
2,0.5,0.02638411521911621,ski,0.8855305910110474,ViT L 16,cuda
3,0.6666666666666666,0.01808333396911621,Shetland sheepdog,0.7799445390701294,ViT L 16,cuda
4,0.75,0.01801753044128418,soup bowl,0.7860702276229858,ViT L 16,cuda
5,0.6,0.017827272415161133,crib,0.645810604095459,ViT L 16,cuda
6,0.5,0.018335819244384766,night snake,0.6292955875396729,ViT L 16,cuda
7,0.5714285714285714,0.01797938346862793,porcupine,0.896664559841156,ViT L 16,cuda
8,0.5,0.018767356872558594,ice cream,0.4397430121898651,ViT L 16,cuda
9,0.5555555555555556,0.018584489822387695,mousetrap,0.8792867064476013,ViT L 16,cuda
10,0.5,0.018619537353515625,Maltese dog,0.7531304359436035,ViT L 16,cuda
11,0.5454545454545454,0.0182342529296875,brain coral,0.9060385823249817,ViT L 16,cuda
12,0.5833333333333334,0.017958402633666992,cougar,0.9093680381774902,ViT L 16,cuda
13,0.6153846153846154,0.017749786376953125,guenon,0.884797990322113,ViT L 16,cuda
14,0.6428571428571429,0.01791834831237793,recreational vehicle,0.9207586050033569,ViT L 16,cuda
15,0.6666666666666666,0.018519878387451172,harvester,0.7610066533088684,ViT L 16,cuda
16,0.6875,0.018343687057495117,grey whale,0.9328401684761047,ViT L 16,cuda
17,0.7058823529411765,0.01878190040588379,sea anemone,0.8294903039932251,ViT L 16,cuda
18,0.7222222222222222,0.018604516983032227,vulture,0.8476287722587585,ViT L 16,cuda
19,0.7368421052631579,0.018662691116333008,carton,0.8119938969612122,ViT L 16,cuda
20,0.75,0.0179288387298584,crane,0.902633547782898,ViT L 16,cuda
21,0.7619047619047619,0.018236398696899414,porcupine,0.8847030997276306,ViT L 16,cuda
22,0.7727272727272727,0.01821446418762207,Ibizan hound,0.8217095732688904,ViT L 16,cuda
23,0.782608695652174,0.01923537254333496,Granny Smith,0.9099464416503906,ViT L 16,cuda
24,0.7916666666666666,0.01858663558959961,planetarium,0.9144070148468018,ViT L 16,cuda
25,0.8,0.018812894821166992,vulture,0.8790424466133118,ViT L 16,cuda
26,0.8076923076923077,0.018277645111083984,table lamp,0.8894276022911072,ViT L 16,cuda
27,0.8148148148148148,0.018295764923095703,white wolf,0.8995434641838074,ViT L 16,cuda
28,0.7857142857142857,0.018088817596435547,Walker hound,0.38073596358299255,ViT L 16,cuda
29,0.7931034482758621,0.01830744743347168,green snake,0.6942363977432251,ViT L 16,cuda
30,0.8,0.018843889236450195,tile roof,0.9147108197212219,ViT L 16,cuda
31,0.8064516129032258,0.019065380096435547,cabbage butterfly,0.9060238003730774,ViT L 16,cuda
32,0.8125,0.018718242645263672,go-kart,0.9000015258789062,ViT L 16,cuda
33,0.8181818181818182,0.018845319747924805,sea lion,0.6865102052688599,ViT L 16,cuda
34,0.8235294117647058,0.018779993057250977,ballplayer,0.7146952152252197,ViT L 16,cuda
35,0.8285714285714286,0.019917726516723633,half track,0.8774668574333191,ViT L 16,cuda
36,0.8333333333333334,0.018568038940429688,vestment,0.9251390695571899,ViT L 16,cuda
37,0.8108108108108109,0.01839756965637207,common newt,0.853436291217804,ViT L 16,cuda
38,0.8157894736842105,0.018750667572021484,abacus,0.9210548996925354,ViT L 16,cuda
39,0.7948717948717948,0.01941537857055664,wallet,0.45637500286102295,ViT L 16,cuda
40,0.8,0.018974781036376953,garden spider,0.7898043990135193,ViT L 16,cuda
41,0.7804878048780488,0.018555164337158203,bassinet,0.8676618933677673,ViT L 16,cuda
42,0.7857142857142857,0.018756628036499023,rain barrel,0.901728093624115,ViT L 16,cuda
43,0.7906976744186046,0.018477201461791992,spoonbill,0.8903370499610901,ViT L 16,cuda
44,0.7954545454545454,0.01834249496459961,standard schnauzer,0.9076694250106812,ViT L 16,cuda
45,0.8,0.018216371536254883,Newfoundland,0.9182853102684021,ViT L 16,cuda
46,0.8043478260869565,0.01865696907043457,pitcher,0.6872496604919434,ViT L 16,cuda
47,0.8085106382978723,0.01868152618408203,freight car,0.9160820245742798,ViT L 16,cuda
48,0.7916666666666666,0.018608808517456055,Walker hound,0.7549991011619568,ViT L 16,cuda
49,0.7959183673469388,0.018927335739135742,pickup,0.8918529152870178,ViT L 16,cuda
50,0.78,0.018956899642944336,butcher shop,0.34313711524009705,ViT L 16,cuda
51,0.7843137254901961,0.018819332122802734,bee eater,0.9048612713813782,ViT L 16,cuda
52,0.7884615384615384,0.019339561462402344,axolotl,0.8984695076942444,ViT L 16,cuda
53,0.7924528301886793,0.018604516983032227,switch,0.9061762690544128,ViT L 16,cuda
54,0.7962962962962963,0.01853013038635254,handkerchief,0.786083459854126,ViT L 16,cuda
55,0.8,0.01878833770751953,polecat,0.655930757522583,ViT L 16,cuda
56,0.8035714285714286,0.018376588821411133,cab,0.9296182990074158,ViT L 16,cuda
