index,accuracy,inference_time,category_name,score,model,device
1,1.0,0.07480692863464355,sea snake,0.7793067693710327,Efficient Net B3,cuda
2,0.5,0.02633213996887207,ski,0.6445457339286804,Efficient Net B3,cuda
3,0.6666666666666666,0.020809412002563477,Shetland sheepdog,0.5252091884613037,Efficient Net B3,cuda
4,0.75,0.020472049713134766,soup bowl,0.7419192790985107,Efficient Net B3,cuda
5,0.8,0.020257949829101562,cradle,0.4978193938732147,Efficient Net B3,cuda
6,0.6666666666666666,0.02029561996459961,night snake,0.30182841420173645,Efficient Net B3,cuda
7,0.7142857142857143,0.020461559295654297,porcupine,0.7618604302406311,Efficient Net B3,cuda
8,0.625,0.020429372787475586,tennis ball,0.2886872887611389,Efficient Net B3,cuda
9,0.6666666666666666,0.020365238189697266,mousetrap,0.7972140312194824,Efficient Net B3,cuda
10,0.7,0.02024102210998535,Angora,0.47370997071266174,Efficient Net B3,cuda
11,0.7272727272727273,0.0203704833984375,brain coral,0.8486039638519287,Efficient Net B3,cuda
12,0.75,0.020505905151367188,cougar,0.8652151823043823,Efficient Net B3,cuda
13,0.7692307692307693,0.020450592041015625,guenon,0.807080864906311,Efficient Net B3,cuda
14,0.7857142857142857,0.020354270935058594,recreational vehicle,0.7323113679885864,Efficient Net B3,cuda
15,0.8,0.02156972885131836,harvester,0.7230389714241028,Efficient Net B3,cuda
16,0.8125,0.020420551300048828,grey whale,0.8551525473594666,Efficient Net B3,cuda
17,0.7647058823529411,0.02040386199951172,starfish,0.6914752721786499,Efficient Net B3,cuda
18,0.7777777777777778,0.020778179168701172,vulture,0.7146303653717041,Efficient Net B3,cuda
19,0.7894736842105263,0.020462751388549805,carton,0.5114754438400269,Efficient Net B3,cuda
20,0.8,0.0200808048248291,crane,0.9441060423851013,Efficient Net B3,cuda
21,0.8095238095238095,0.020548582077026367,porcupine,0.7462792992591858,Efficient Net B3,cuda
22,0.7727272727272727,0.020321130752563477,whippet,0.34842807054519653,Efficient Net B3,cuda
23,0.782608695652174,0.022036314010620117,Granny Smith,0.850534975528717,Efficient Net B3,cuda
24,0.7916666666666666,0.020427703857421875,planetarium,0.8004114627838135,Efficient Net B3,cuda
25,0.8,0.02101755142211914,vulture,0.8639431595802307,Efficient Net B3,cuda
26,0.8076923076923077,0.02039790153503418,table lamp,0.7651703357696533,Efficient Net B3,cuda
27,0.8148148148148148,0.020372390747070312,white wolf,0.796605110168457,Efficient Net B3,cuda
28,0.7857142857142857,0.02032923698425293,Walker hound,0.4464605450630188,Efficient Net B3,cuda
29,0.7931034482758621,0.020668506622314453,green snake,0.6506357789039612,Efficient Net B3,cuda
30,0.8,0.020551204681396484,tile roof,0.4873262643814087,Efficient Net B3,cuda
31,0.8064516129032258,0.020616531372070312,cabbage butterfly,0.77522212266922,Efficient Net B3,cuda
32,0.8125,0.020377635955810547,go-kart,0.7812643647193909,Efficient Net B3,cuda
33,0.8181818181818182,0.020724773406982422,sea lion,0.3372887969017029,Efficient Net B3,cuda
34,0.8235294117647058,0.02041149139404297,ballplayer,0.8221338391304016,Efficient Net B3,cuda
35,0.8285714285714286,0.02327561378479004,half track,0.7827326059341431,Efficient Net B3,cuda
36,0.8333333333333334,0.020537853240966797,vestment,0.8071480989456177,Efficient Net B3,cuda
37,0.8108108108108109,0.020205020904541016,common newt,0.7184336185455322,Efficient Net B3,cuda
38,0.8157894736842105,0.02083754539489746,abacus,0.799930214881897,Efficient Net B3,cuda
39,0.7948717948717948,0.021892309188842773,wallet,0.15447354316711426,Efficient Net B3,cuda
40,0.8,0.020660400390625,garden spider,0.8633934259414673,Efficient Net B3,cuda
41,0.7804878048780488,0.020599842071533203,bassinet,0.7983821034431458,Efficient Net B3,cuda
42,0.7857142857142857,0.020696163177490234,rain barrel,0.8873341679573059,Efficient Net B3,cuda
43,0.7906976744186046,0.020665645599365234,spoonbill,0.8083264231681824,Efficient Net B3,cuda
44,0.7954545454545454,0.0203094482421875,standard schnauzer,0.7014064192771912,Efficient Net B3,cuda
45,0.8,0.020395517349243164,Newfoundland,0.9334535002708435,Efficient Net B3,cuda
46,0.8043478260869565,0.020847797393798828,pitcher,0.47488462924957275,Efficient Net B3,cuda
47,0.8085106382978723,0.020621538162231445,freight car,0.8023104071617126,Efficient Net B3,cuda
48,0.7916666666666666,0.020328044891357422,Walker hound,0.44474726915359497,Efficient Net B3,cuda
49,0.7959183673469388,0.02037191390991211,pickup,0.8762595653533936,Efficient Net B3,cuda
50,0.78,0.0213620662689209,butcher shop,0.2886180281639099,Efficient Net B3,cuda
51,0.7843137254901961,0.02060556411743164,bee eater,0.822539746761322,Efficient Net B3,cuda
52,0.7884615384615384,0.02133035659790039,axolotl,0.7689304351806641,Efficient Net B3,cuda
53,0.7924528301886793,0.02043437957763672,switch,0.4922049641609192,Efficient Net B3,cuda
54,0.7962962962962963,0.0203094482421875,handkerchief,0.7508785128593445,Efficient Net B3,cuda
55,0.7818181818181819,0.02167224884033203,black-footed ferret,0.6127982139587402,Efficient Net B3,cuda
56,0.7857142857142857,0.020333051681518555,cab,0.7984708547592163,Efficient Net B3,cuda
