index,accuracy,inference_time,category_name,score,model,device
1,1.0,0.511451244354248,sea snake,0.9254394769668579,ViT L 16,cpu
2,0.5,0.5158419609069824,ski,0.8855303525924683,ViT L 16,cpu
3,0.6666666666666666,0.4990088939666748,Shetland sheepdog,0.7799445390701294,ViT L 16,cpu
4,0.75,0.4977447986602783,soup bowl,0.7860705256462097,ViT L 16,cpu
5,0.6,0.4985682964324951,crib,0.6458107233047485,ViT L 16,cpu
6,0.5,0.4971601963043213,night snake,0.6292964220046997,ViT L 16,cpu
7,0.5714285714285714,0.4980497360229492,porcupine,0.896664559841156,ViT L 16,cpu
8,0.5,0.4967458248138428,ice cream,0.43974319100379944,ViT L 16,cpu
9,0.5555555555555556,0.49822139739990234,mousetrap,0.8792873620986938,ViT L 16,cpu
10,0.5,0.49771690368652344,Maltese dog,0.7531288266181946,ViT L 16,cpu
11,0.5454545454545454,0.4977273941040039,brain coral,0.9060395359992981,ViT L 16,cpu
12,0.5833333333333334,0.49776124954223633,cougar,0.9093688130378723,ViT L 16,cpu
13,0.6153846153846154,0.49762868881225586,guenon,0.8847981095314026,ViT L 16,cpu
14,0.6428571428571429,0.4980013370513916,recreational vehicle,0.9207587838172913,ViT L 16,cpu
15,0.6666666666666666,0.4994068145751953,harvester,0.7610065340995789,ViT L 16,cpu
16,0.6875,0.4993784427642822,grey whale,0.9328406453132629,ViT L 16,cpu
17,0.7058823529411765,0.49831175804138184,sea anemone,0.8294903635978699,ViT L 16,cpu
18,0.7222222222222222,0.498138427734375,vulture,0.8476293683052063,ViT L 16,cpu
19,0.7368421052631579,0.4998455047607422,carton,0.8119949698448181,ViT L 16,cpu
20,0.75,0.4977736473083496,crane,0.9026338458061218,ViT L 16,cpu
21,0.7619047619047619,0.4995548725128174,porcupine,0.8847034573554993,ViT L 16,cpu
22,0.7727272727272727,0.4985537528991699,Ibizan hound,0.8217108845710754,ViT L 16,cpu
23,0.782608695652174,0.4999885559082031,Granny Smith,0.909946858882904,ViT L 16,cpu
24,0.7916666666666666,0.498821496963501,planetarium,0.9144070148468018,ViT L 16,cpu
25,0.8,0.49909543991088867,vulture,0.8790427446365356,ViT L 16,cpu
26,0.8076923076923077,0.4986891746520996,table lamp,0.8894283771514893,ViT L 16,cpu
27,0.8148148148148148,0.49880433082580566,white wolf,0.899544358253479,ViT L 16,cpu
28,0.7857142857142857,0.49923086166381836,Walker hound,0.38073596358299255,ViT L 16,cpu
29,0.7931034482758621,0.4991300106048584,green snake,0.694236695766449,ViT L 16,cpu
30,0.8,0.5024640560150146,tile roof,0.9147112965583801,ViT L 16,cpu
31,0.8064516129032258,0.5430481433868408,cabbage butterfly,0.9060236811637878,ViT L 16,cpu
32,0.8125,0.5512759685516357,go-kart,0.9000017642974854,ViT L 16,cpu
33,0.8181818181818182,0.5513856410980225,sea lion,0.6865126490592957,ViT L 16,cpu
34,0.8235294117647058,0.5446224212646484,ballplayer,0.7146946787834167,ViT L 16,cpu
35,0.8285714285714286,0.5465266704559326,half track,0.8774664998054504,ViT L 16,cpu
36,0.8333333333333334,0.5428688526153564,vestment,0.9251394867897034,ViT L 16,cpu
37,0.8108108108108109,0.5417478084564209,common newt,0.853437066078186,ViT L 16,cpu
38,0.8157894736842105,0.5432538986206055,abacus,0.9210547208786011,ViT L 16,cpu
39,0.7948717948717948,0.5468018054962158,wallet,0.4563772976398468,ViT L 16,cpu
40,0.8,0.5421037673950195,garden spider,0.7898065447807312,ViT L 16,cpu
41,0.7804878048780488,0.5434410572052002,bassinet,0.867662250995636,ViT L 16,cpu
42,0.7857142857142857,0.549069881439209,rain barrel,0.9017280340194702,ViT L 16,cpu
43,0.7906976744186046,0.5419952869415283,spoonbill,0.8903371691703796,ViT L 16,cpu
44,0.7954545454545454,0.5404937267303467,standard schnauzer,0.9076691269874573,ViT L 16,cpu
45,0.8,0.5440716743469238,Newfoundland,0.9182851910591125,ViT L 16,cpu
46,0.8043478260869565,0.5399134159088135,pitcher,0.6872501373291016,ViT L 16,cpu
47,0.8085106382978723,0.539940595626831,freight car,0.9160824418067932,ViT L 16,cpu
48,0.7916666666666666,0.5414741039276123,Walker hound,0.7549999356269836,ViT L 16,cpu
49,0.7959183673469388,0.5455794334411621,pickup,0.8918535113334656,ViT L 16,cpu
50,0.78,0.5398130416870117,butcher shop,0.34314030408859253,ViT L 16,cpu
51,0.7843137254901961,0.5414276123046875,bee eater,0.9048622846603394,ViT L 16,cpu
52,0.7884615384615384,0.5387225151062012,axolotl,0.8984692692756653,ViT L 16,cpu
53,0.7924528301886793,0.5401639938354492,switch,0.9061766862869263,ViT L 16,cpu
54,0.7962962962962963,0.5369641780853271,handkerchief,0.7860838174819946,ViT L 16,cpu
55,0.8,0.5403876304626465,polecat,0.6559298634529114,ViT L 16,cpu
56,0.8035714285714286,0.5396766662597656,cab,0.9296190142631531,ViT L 16,cpu
57,0.8070175438596491,0.5413904190063477,Pomeranian,0.5836640000343323,ViT L 16,cpu
58,0.8103448275862069,0.539351224899292,stinkhorn,0.9060835838317871,ViT L 16,cpu
59,0.8135593220338984,0.5404744148254395,tripod,0.7973712086677551,ViT L 16,cpu
60,0.8166666666666667,0.5395586490631104,hamper,0.9239718914031982,ViT L 16,cpu
61,0.8032786885245902,0.5418291091918945,poncho,0.8062494397163391,ViT L 16,cpu
62,0.7903225806451613,0.53680419921875,curly-coated retriever,0.7200143933296204,ViT L 16,cpu
63,0.7936507936507936,0.5348832607269287,jellyfish,0.876121461391449,ViT L 16,cpu
64,0.78125,0.5428619384765625,American chameleon,0.5295612215995789,ViT L 16,cpu
65,0.7846153846153846,0.5403439998626709,swimming trunks,0.8653767108917236,ViT L 16,cpu
66,0.7878787878787878,0.5376734733581543,eel,0.8969283699989319,ViT L 16,cpu
67,0.7910447761194029,0.5389471054077148,tusker,0.9079759120941162,ViT L 16,cpu
68,0.7941176470588235,0.5387372970581055,vestment,0.9284982085227966,ViT L 16,cpu
69,0.7971014492753623,0.5388119220733643,tricycle,0.9125398397445679,ViT L 16,cpu
70,0.8,0.5409398078918457,sweatshirt,0.8175581097602844,ViT L 16,cpu
71,0.8028169014084507,0.5367050170898438,butcher shop,0.8953617811203003,ViT L 16,cpu
72,0.8055555555555556,0.5392696857452393,dugong,0.9260574579238892,ViT L 16,cpu
73,0.8082191780821918,0.5388510227203369,kite,0.9203839898109436,ViT L 16,cpu
74,0.8108108108108109,0.5402975082397461,carousel,0.9193130135536194,ViT L 16,cpu
75,0.8133333333333334,0.5395359992980957,black grouse,0.9019792079925537,ViT L 16,cpu
76,0.8026315789473685,0.5382084846496582,bakery,0.882810652256012,ViT L 16,cpu
77,0.8051948051948052,0.5405368804931641,Rhodesian ridgeback,0.9022777676582336,ViT L 16,cpu
78,0.8076923076923077,0.5385434627532959,African hunting dog,0.9028290510177612,ViT L 16,cpu
79,0.810126582278481,0.5403861999511719,otterhound,0.8858360648155212,ViT L 16,cpu
80,0.8125,0.540665864944458,breastplate,0.9219565391540527,ViT L 16,cpu
81,0.8148148148148148,0.5411398410797119,alp,0.8972374796867371,ViT L 16,cpu
82,0.8170731707317073,0.5419676303863525,Afghan hound,0.9172375798225403,ViT L 16,cpu
83,0.8192771084337349,0.5417602062225342,shoe shop,0.9400599598884583,ViT L 16,cpu
84,0.8214285714285714,0.5522575378417969,water snake,0.4575851261615753,ViT L 16,cpu
85,0.8117647058823529,0.5391147136688232,tow truck,0.2392267882823944,ViT L 16,cpu
86,0.813953488372093,0.5391180515289307,cinema,0.8830000162124634,ViT L 16,cpu
87,0.8045977011494253,0.5395901203155518,gibbon,0.5577486753463745,ViT L 16,cpu
88,0.8068181818181818,0.5388286113739014,spotted salamander,0.6553236246109009,ViT L 16,cpu
89,0.8089887640449438,0.5409038066864014,cellular telephone,0.889816403388977,ViT L 16,cpu
90,0.8111111111111111,0.5406191349029541,American alligator,0.9093597531318665,ViT L 16,cpu
91,0.8131868131868132,0.5404043197631836,white wolf,0.8929835557937622,ViT L 16,cpu
92,0.8152173913043478,0.5377967357635498,Madagascar cat,0.7302720546722412,ViT L 16,cpu
93,0.8172043010752689,0.5404131412506104,gorilla,0.8791773319244385,ViT L 16,cpu
