index,accuracy,inference_time,category_name,score,model,device
1,1.0,0.1287369728088379,sea snake,0.966589093208313,RegNet Y 16GF,cpu
2,0.5,0.12247419357299805,ski,0.7364903092384338,RegNet Y 16GF,cpu
3,0.6666666666666666,0.1179959774017334,Shetland sheepdog,0.7191699147224426,RegNet Y 16GF,cpu
4,0.75,0.1139974594116211,soup bowl,0.37906599044799805,RegNet Y 16GF,cpu
5,0.6,0.11227560043334961,crib,0.5605080127716064,RegNet Y 16GF,cpu
6,0.5,0.11489462852478027,night snake,0.3867607116699219,RegNet Y 16GF,cpu
7,0.5714285714285714,0.11578989028930664,porcupine,0.8828430771827698,RegNet Y 16GF,cpu
8,0.5,0.1156625747680664,ice cream,0.3972013592720032,RegNet Y 16GF,cpu
9,0.5555555555555556,0.11653351783752441,mousetrap,0.7640491724014282,RegNet Y 16GF,cpu
10,0.6,0.11372828483581543,Angora,0.6651424765586853,RegNet Y 16GF,cpu
11,0.6363636363636364,0.11370325088500977,brain coral,0.8554461002349854,RegNet Y 16GF,cpu
12,0.6666666666666666,0.1127176284790039,cougar,0.9177851676940918,RegNet Y 16GF,cpu
13,0.6923076923076923,0.11457657814025879,guenon,0.8675928711891174,RegNet Y 16GF,cpu
14,0.7142857142857143,0.11208033561706543,recreational vehicle,0.7998156547546387,RegNet Y 16GF,cpu
15,0.7333333333333333,0.11353898048400879,harvester,0.4999878406524658,RegNet Y 16GF,cpu
16,0.75,0.11579585075378418,grey whale,0.865990400314331,RegNet Y 16GF,cpu
17,0.7058823529411765,0.12046074867248535,starfish,0.46190527081489563,RegNet Y 16GF,cpu
18,0.7222222222222222,0.12122845649719238,vulture,0.8055534362792969,RegNet Y 16GF,cpu
19,0.7368421052631579,0.12082362174987793,carton,0.8038719296455383,RegNet Y 16GF,cpu
20,0.75,0.12157964706420898,crane,0.832484245300293,RegNet Y 16GF,cpu
21,0.7619047619047619,0.1215670108795166,porcupine,0.8314938545227051,RegNet Y 16GF,cpu
22,0.7727272727272727,0.12154746055603027,Ibizan hound,0.20161406695842743,RegNet Y 16GF,cpu
23,0.782608695652174,0.12280440330505371,Granny Smith,0.8851822018623352,RegNet Y 16GF,cpu
24,0.7916666666666666,0.12138128280639648,planetarium,0.8726464509963989,RegNet Y 16GF,cpu
25,0.8,0.12241435050964355,vulture,0.7764467000961304,RegNet Y 16GF,cpu
26,0.7692307692307693,0.12212491035461426,guillotine,0.7600898146629333,RegNet Y 16GF,cpu
27,0.7777777777777778,0.12197089195251465,white wolf,0.7798568606376648,RegNet Y 16GF,cpu
28,0.75,0.12203407287597656,Walker hound,0.23598726093769073,RegNet Y 16GF,cpu
29,0.7586206896551724,0.12625598907470703,green snake,0.7276613116264343,RegNet Y 16GF,cpu
30,0.7666666666666667,0.12073540687561035,tile roof,0.6112108826637268,RegNet Y 16GF,cpu
31,0.7741935483870968,0.1231241226196289,cabbage butterfly,0.8578526973724365,RegNet Y 16GF,cpu
32,0.78125,0.12133193016052246,go-kart,0.8499857783317566,RegNet Y 16GF,cpu
33,0.7575757575757576,0.12231755256652832,otter,0.4009643793106079,RegNet Y 16GF,cpu
34,0.7647058823529411,0.12132120132446289,ballplayer,0.8795329332351685,RegNet Y 16GF,cpu
35,0.7714285714285715,0.1246640682220459,half track,0.8660138249397278,RegNet Y 16GF,cpu
36,0.7777777777777778,0.12146639823913574,vestment,0.9327169060707092,RegNet Y 16GF,cpu
37,0.7567567567567568,0.12182116508483887,common newt,0.6428770422935486,RegNet Y 16GF,cpu
