index,accuracy,inference_time,category_name,score,model,device
1,1.0,0.02071380615234375,sea snake,0.852774441242218,ConvNeXt Tiny Weights,cuda
2,0.5,0.01136159896850586,ski,0.5491910576820374,ConvNeXt Tiny Weights,cuda
3,0.6666666666666666,0.00909280776977539,Shetland sheepdog,0.7066179513931274,ConvNeXt Tiny Weights,cuda
4,0.75,0.008783102035522461,soup bowl,0.68511962890625,ConvNeXt Tiny Weights,cuda
5,0.6,0.008987188339233398,crib,0.48634281754493713,ConvNeXt Tiny Weights,cuda
6,0.5,0.00934290885925293,diamondback,0.28043311834335327,ConvNeXt Tiny Weights,cuda
7,0.5714285714285714,0.008644342422485352,porcupine,0.8269345164299011,ConvNeXt Tiny Weights,cuda
8,0.625,0.008877754211425781,bakery,0.6089534759521484,ConvNeXt Tiny Weights,cuda
9,0.6666666666666666,0.009287357330322266,mousetrap,0.7127260565757751,ConvNeXt Tiny Weights,cuda
10,0.7,0.008701324462890625,Angora,0.4956330358982086,ConvNeXt Tiny Weights,cuda
11,0.7272727272727273,0.008858203887939453,brain coral,0.7299208045005798,ConvNeXt Tiny Weights,cuda
12,0.75,0.00905919075012207,cougar,0.82807457447052,ConvNeXt Tiny Weights,cuda
13,0.7692307692307693,0.008802175521850586,guenon,0.8935943245887756,ConvNeXt Tiny Weights,cuda
14,0.7857142857142857,0.008939027786254883,recreational vehicle,0.8833736181259155,ConvNeXt Tiny Weights,cuda
15,0.8,0.00966954231262207,harvester,0.5895432233810425,ConvNeXt Tiny Weights,cuda
16,0.8125,0.00914764404296875,grey whale,0.7312701344490051,ConvNeXt Tiny Weights,cuda
17,0.7647058823529411,0.008818626403808594,starfish,0.4100424349308014,ConvNeXt Tiny Weights,cuda
18,0.7777777777777778,0.008784055709838867,vulture,0.6043442487716675,ConvNeXt Tiny Weights,cuda
19,0.7894736842105263,0.00898599624633789,carton,0.9478186964988708,ConvNeXt Tiny Weights,cuda
20,0.8,0.008654594421386719,crane,0.8993147015571594,ConvNeXt Tiny Weights,cuda
21,0.8095238095238095,0.008675575256347656,porcupine,0.8449243307113647,ConvNeXt Tiny Weights,cuda
22,0.8181818181818182,0.008939027786254883,Ibizan hound,0.8163596391677856,ConvNeXt Tiny Weights,cuda
23,0.8260869565217391,0.009715557098388672,Granny Smith,0.7506606578826904,ConvNeXt Tiny Weights,cuda
24,0.8333333333333334,0.008632183074951172,planetarium,0.7455099821090698,ConvNeXt Tiny Weights,cuda
25,0.84,0.008727073669433594,vulture,0.5507524013519287,ConvNeXt Tiny Weights,cuda
26,0.8461538461538461,0.008857250213623047,table lamp,0.7712175846099854,ConvNeXt Tiny Weights,cuda
27,0.8518518518518519,0.008631229400634766,white wolf,0.8226221799850464,ConvNeXt Tiny Weights,cuda
28,0.8214285714285714,0.008703470230102539,Greater Swiss Mountain dog,0.26768654584884644,ConvNeXt Tiny Weights,cuda
29,0.7931034482758621,0.008933067321777344,night snake,0.4501529932022095,ConvNeXt Tiny Weights,cuda
30,0.7666666666666667,0.008683204650878906,pedestal,0.42582467198371887,ConvNeXt Tiny Weights,cuda
31,0.7741935483870968,0.00880885124206543,cabbage butterfly,0.5974391102790833,ConvNeXt Tiny Weights,cuda
32,0.78125,0.00892329216003418,go-kart,0.8103126883506775,ConvNeXt Tiny Weights,cuda
33,0.7575757575757576,0.008660554885864258,otter,0.24321523308753967,ConvNeXt Tiny Weights,cuda
34,0.7647058823529411,0.008660554885864258,ballplayer,0.8272433280944824,ConvNeXt Tiny Weights,cuda
35,0.7714285714285715,0.010129928588867188,half track,0.8484365940093994,ConvNeXt Tiny Weights,cuda
36,0.7777777777777778,0.008900642395019531,vestment,0.787404477596283,ConvNeXt Tiny Weights,cuda
37,0.7567567567567568,0.008570671081542969,common newt,0.7780129313468933,ConvNeXt Tiny Weights,cuda
38,0.7631578947368421,0.008656978607177734,abacus,0.7133310437202454,ConvNeXt Tiny Weights,cuda
39,0.7435897435897436,0.009570598602294922,wallet,0.42340782284736633,ConvNeXt Tiny Weights,cuda
40,0.75,0.00897216796875,garden spider,0.8604534268379211,ConvNeXt Tiny Weights,cuda
41,0.7317073170731707,0.008852481842041016,bassinet,0.3594346046447754,ConvNeXt Tiny Weights,cuda
42,0.7380952380952381,0.008777618408203125,rain barrel,0.8663287162780762,ConvNeXt Tiny Weights,cuda
43,0.7441860465116279,0.008692026138305664,spoonbill,0.5412833094596863,ConvNeXt Tiny Weights,cuda
44,0.75,0.00865030288696289,standard schnauzer,0.7643740177154541,ConvNeXt Tiny Weights,cuda
45,0.7555555555555555,0.008951663970947266,Newfoundland,0.8190625905990601,ConvNeXt Tiny Weights,cuda
46,0.7608695652173914,0.008605718612670898,pitcher,0.3959346413612366,ConvNeXt Tiny Weights,cuda
